"Peak_Name"	"Peak_GLMNET"	"Peak_Cor"	"Gene"	"TSS"	"Rsq_GLMNET"
"PRAD_108123"	0	0.154194356941086	"USP18"	18150170	0.570124104135341
"KIRP_133664"	0	0.102976474433481	"USP18"	18150170	0.570124104135341
"THCA_89985"	0	0.182610828078243	"USP18"	18150170	0.570124104135341
"LIHC_116265"	0	0.0753741385446006	"USP18"	18150170	0.570124104135341
"LGG_77883"	0	0.148779475524573	"USP18"	18150170	0.570124104135341
"KIRC_91104"	0	0.297384444424165	"USP18"	18150170	0.570124104135341
"KIRP_133676"	0.041208560750551	0.362633212169352	"USP18"	18150170	0.570124104135341
"COAD_117574"	0.172675616479825	0.468986810745054	"USP18"	18150170	0.570124104135341
"CHOL_65620"	0	0.0801263218637672	"USP18"	18150170	0.570124104135341
"KIRC_91109"	0.0137139775613643	0.400242677367849	"USP18"	18150170	0.570124104135341
